session_id,timestamp,velocity,acceleration,echo_index,echo_amplitude,echo_width,Peak Frequency,Spectral Centroid,Trend_5,Mean_5,Centroid_Trend_5,Trend_10,Mean_10,Centroid_Trend_10,Trend_25,Mean_25,Centroid_Trend_25,Trend_50,Mean_50,Centroid_Trend_50,calc_dist_m,ttc,label
cardboard,572536.9375,0.1511713214331788,0.0397328517220917,8741.0,311.74642,15.0,40742.1875,148496.902498064,-6785.0,12661.8,-86468.807236639,-7490.0,14781.0,-109005.97189610804,-6919.0,11259.64,-105465.0665084552,8565.0,12140.4,-6886.188659900188,0.767529728,,not_towards
cardboard,572581.75,0.0731023723282666,0.0196858191418104,7872.0,388.45684,16.0,40703.125,130228.62129772305,-2161.0,11131.0,-134967.6582973046,-7864.0,13945.1,-122649.67715382489,-9495.0,10948.12,-111750.8029445116,-7999.0,12294.32,-126090.84956963484,0.691224576,,not_towards
cardboard,572750.1875,-0.020682255020675,-0.0047287955109746,4290.0,468.90918,12.0,40507.8125,132943.24165022495,-10944.0,9982.4,-125056.97207677847,-12990.0,12800.5,-143517.04592752102,-14039.0,10425.04,-165695.15170615527,-13848.0,12062.7,-154124.49903324025,0.37669632,,not_towards
cardboard,572974.3125,-0.1478452998788939,-0.0365008154867791,44.0,958.40082,2.0,40703.125,116919.58102287629,-13731.0,6944.4,-31387.26738742106,-17915.0,11076.9,-189891.8261222815,-14268.0,9693.64,-126156.8783480088,-18308.0,11700.82,-154974.6609623563,0.0038635519999999997,,not_towards
cardboard,573163.875,-0.2699376632653985,-0.0655625891271968,47.0,219.28108,18.0,40585.9375,204045.11697111937,-8694.0,4198.8,55548.21447305533,-17248.0,9285.7,-38092.231266298535,-13401.0,9123.04,42740.81415399024,-17010.0,11334.72,-90114.98584874996,0.004126976,,not_towards
cardboard,573384.0,-0.3745826762494588,-0.0883577476426479,61.0,224.65058,17.0,40429.6875,199716.68333478476,-7811.0,2462.8,69488.06203706173,-15465.0,7562.3,-35249.02639991825,-12887.0,8587.56,64393.99983072144,-17090.0,10994.8,-67271.81638638297,0.005356288000000001,0.014275313212170803,towards
cardboard,573574.8125,-0.2189090923939314,-0.0447151225784624,18356.0,502.28118,2.0,40898.4375,264215.64973093296,14066.0,4559.6,131272.408080708,8323.0,7845.3,-980.6298640946624,6139.0,8803.88,128299.75887949605,3113.0,11018.9,7238.193614954944,1.6118036479999998,,not_towards
cardboard,573769.625,-0.1136238411123419,-0.0158393884446315,16348.0,378.26828,3.0,40156.25,234965.3833607599,16304.0,6971.2,118045.80233788368,1114.0,8476.8,-23034.830366243492,5611.0,8969.12,85144.24211536627,-1103.0,11041.0,-4462.948544192826,1.435485184,,not_towards
cardboard,573967.5,0.0015293613425082,0.0141663829294515,18330.0,380.75054,4.0,40156.25,272167.5457691959,18283.0,10628.4,68122.42879807655,4555.0,8786.4,123860.69735889856,9956.0,9272.84,142339.7736049968,4035.0,11058.58,75909.08355539918,1.60952064,,not_towards
cardboard,574189.0625,0.0837213396074998,0.0342375532259546,16442.0,261.12954,5.0,40937.5,257860.1379997624,16381.0,13907.4,58143.454664977646,7701.0,9053.1,109363.2355016984,10466.0,9595.56,122112.5838219646,672.0,11101.52,105644.16252189374,1.443739136,,not_towards
cardboard,574381.25,0.1448693396332109,0.0480999519168909,15320.0,300.64585999999997,3.0,40937.5,247893.6594566545,-3036.0,16959.2,-16321.990274278449,7448.0,9711.0,117665.03815893148,11423.0,9969.32,111467.53375844826,158.0,11092.52,77305.60778823926,1.34521856,,not_towards
cardboard,574577.9375,0.2174868536443213,0.0641578745474878,18624.0,332.35832,9.0,40156.25,277212.1827182607,2276.0,17012.8,42246.79935750074,14334.0,10786.2,144268.94106803573,18336.0,10558.4,169092.91521116486,4522.0,11161.76,125403.15025138303,1.635336192,,not_towards
cardboard,574799.3125,0.2093092484564133,0.0584651961737749,14008.0,249.55026,15.0,41093.75,203058.05416727244,-4322.0,16544.8,-69109.49160192345,13964.0,11758.0,86138.47314439616,13949.0,11107.2,99118.40643801392,1141.0,11159.88,62284.14137068775,1.2300144640000001,,not_towards
cardboard,575034.5,0.2950864890704228,0.0767701982764176,14676.0,283.03966,3.0,41171.875,266806.0052549572,-1766.0,15814.0,8945.867255194782,14629.0,13221.2,62760.88828383785,14655.0,11691.88,153929.5261566384,3264.0,11196.06,139589.8676347952,1.2886702079999999,,not_towards
cardboard,575228.5,0.2673852292759609,0.0659529438708569,14148.0,242.10194,14.0,40898.4375,203942.4742646411,-1172.0,15355.2,-43951.18519201342,14087.0,14631.3,4225.790929856332,14100.0,12256.96,85593.33666423346,4346.0,11250.78,71138.08558748587,1.242307584,,not_towards
cardboard,575420.1875,0.2345005742830861,0.0543904640942424,13828.0,376.77414,13.0,40703.125,141427.5356397124,-4796.0,15056.8,-135784.64707854827,-4528.0,16008.0,-122788.11409122054,-2403.0,12808.16,-116075.33875445963,5466.0,11331.3,11028.563476075957,1.214209024,,not_towards
cardboard,575617.9375,0.1990687917525788,0.0426543165449498,13383.0,415.08152,11.0,40742.1875,140270.10394299484,-625.0,14008.6,-62787.95022427759,-2965.0,15510.7,-94695.2794177651,-2353.0,12694.24,-112608.19450855308,6532.0,11431.72,7562.215484917629,1.175134464,,not_towards
cardboard,575838.625,0.1572975418049724,0.0296459095417175,12435.0,360.06874,17.0,41015.625,136392.1209747746,-2241.0,13694.0,-130413.8842801826,-5895.0,15119.4,-135775.4247944213,-4845.0,12562.2,-140068.16660297138,7005.0,11543.4,1167.7384582633094,1.09189248,,not_towards
cardboard,576038.5,0.1062494821231081,0.01516604055149,11116.0,416.16636,16.0,40546.875,133346.99471580374,-3032.0,12982.0,-70595.47954883735,-5326.0,14398.0,-124513.14328395866,-6843.0,12315.64,-173464.412429354,6337.0,11657.12,-1065.1728528693784,0.976073728,,not_towards
cardboard,576238.125,0.0454686754994761,-0.0010554109819381,9341.0,400.55202,16.0,40781.25,128398.16116395948,-4487.0,12020.6,-13029.37447575292,-5979.0,13687.9,-119495.49829269502,-7954.0,11970.92,-113739.18707345838,4586.0,11748.36,3511.7905804326874,0.8202145279999999,,not_towards
cardboard,576438.8125,-0.0238675450379828,-0.018636006508421,7594.0,402.69948,16.0,40429.6875,131948.25095759868,-5789.0,10773.8,-8321.852985396166,-11030.0,12915.3,-145263.931760662,-7932.0,11582.88,-103017.45877710432,-9726.0,11805.14,-160708.38649727876,0.6668139519999999,,not_towards
cardboard,576638.4375,-0.0998375502058677,-0.0370213278292788,5754.0,448.74496,16.0,40664.0625,129971.51478605812,-6681.0,9248.0,-6420.606188716454,-8254.0,11628.3,-73086.5393812143,-4279.0,11192.0,-135224.76480896948,-10569.0,11573.82,-116481.44787276776,0.505247232,,not_towards
cardboard,576828.9375,-0.1769929689269015,-0.0548743427837246,4204.0,489.31888,18.0,40976.5625,126518.28924484873,-6912.0,7601.8,-6828.705470955028,-10472.0,10647.9,-140287.71601010847,-11030.0,10958.84,-131481.92448215472,-12514.0,11331.44,-172126.49144600675,0.369144832,,not_towards
cardboard,577056.1875,-0.2554706114547657,-0.0716900978321209,2905.0,533.46654,16.0,40820.3125,129957.74151614256,-6436.0,5959.6,1559.580352183053,-11243.0,9470.8,-73984.73274849854,-10870.0,10465.68,-18349.106894154786,-13318.0,11055.18,-159819.75159496814,0.25508224,0.8878713325753428,towards
cardboard,577248.625,-0.3173298501696531,-0.0839354033395674,2381.0,284.68018,17.0,41328.125,172687.87274497352,-5213.0,4567.6,40739.62178737484,-11447.0,8294.1,31260.337105261104,-6360.0,10009.92,24190.970246909503,-13538.0,10778.34,-91625.51948857348,0.209070848,0.6096837531517652,towards
cardboard,577494.6875,-0.1611114999141847,-0.0389113851162851,16324.0,305.28568,3.0,40585.9375,253913.74957561857,10570.0,6313.6,123942.23478956045,2941.0,8543.7,113643.64563262372,8452.0,10313.24,123685.12827789554,664.0,10786.44,-48.21943090064451,1.4333777920000002,,not_towards
cardboard,577687.5625,-0.0673362805968285,-0.0131524869053959,17305.0,322.59502,4.0,40859.375,240173.29099287672,13101.0,8623.8,113655.001748028,4870.0,8935.9,103781.17001810212,13015.0,10690.56,107230.04934265176,-62.0,10819.34,-1806.1332493579248,1.51951744,,not_towards
cardboard,577887.75,0.0176417685345512,0.0091235942194591,17280.0,348.2271,17.0,40585.9375,266120.4338421599,14375.0,11239.0,136162.69232601736,6164.0,9420.4,132773.43912635618,17236.0,11210.16,149200.85281928367,-1049.0,10817.6,-32517.959514220303,1.5173222400000002,,not_towards
cardboard,578086.9375,0.0903087171076088,0.0271390848830509,18388.0,316.10456,11.0,40312.5,243538.70958793248,16007.0,14335.6,70850.83684295896,9047.0,10147.6,115140.54842397298,18341.0,11943.92,39493.59261681314,4076.0,10818.78,462.2502170474036,1.614613504,,not_towards
cardboard,578285.5,0.1437928646228741,0.039372744393806,12512.0,305.00936,4.0,40195.3125,237415.10327783952,-3812.0,16361.8,-16498.64629777905,4918.0,10464.7,105466.85232024084,12451.0,12442.52,37698.41994305476,-936.0,10782.78,76110.80046071042,1.098653696,,not_towards
cardboard,578507.125,0.1895130679603954,0.048782530138536,15674.0,292.60898,5.0,40781.25,250999.91400281756,-1631.0,16231.8,10826.623009940842,9920.0,11272.7,121028.39921675944,-2682.0,13067.04,-13215.735728115396,2726.0,10827.3,115677.23049875424,1.376302592,,not_towards
cardboard,578706.6875,0.2283507849066577,0.056183822506643,17333.0,335.87322,5.0,40195.3125,260731.50751314068,53.0,16237.4,-5388.926329019247,13129.0,12430.6,134213.21826829197,985.0,13026.12,25766.12415238074,5116.0,10915.0,124815.61666170377,1.5219760640000002,,not_towards
cardboard,578906.5625,0.2045475699016977,0.0472731874751762,14640.0,287.25928,16.0,40898.4375,200958.2385970352,-3748.0,15709.4,-42580.4709908973,11735.0,13474.2,71000.49708089263,-3690.0,12957.8,-71209.30717216071,3903.0,10963.46,51137.09735164151,1.28550912,,not_towards
cardboard,579107.5625,0.1673399992067686,0.0353891541916669,13242.0,373.77396,17.0,40781.25,145887.30318607725,730.0,14680.2,-91527.80009176228,10861.0,14507.9,-26800.56955889627,-3200.0,12754.28,-111972.83481368516,4868.0,11013.56,16059.531021878138,1.1627535359999999,,not_towards
cardboard,579307.5,0.1204873190349913,0.0216630163329539,11846.0,368.43364,16.0,40507.8125,143783.28008326245,-3828.0,14547.0,-107216.63391955513,-4478.0,15454.4,-110130.46949235612,-3474.0,12570.44,-104110.37937339206,5870.0,11083.0,8035.725905464642,1.040173568,,not_towards
cardboard,579506.6875,0.06314699164546,0.005962405936185,10259.0,308.7316,17.0,40898.4375,152450.39003749032,-7074.0,13464.0,-108281.11747565036,-7046.0,14847.9,-87722.9009553864,-8365.0,12368.0,-124761.79268077036,6362.0,11168.66,16024.26433928407,0.900822272,,not_towards
cardboard,579717.5,-0.0077772676248921,-0.0124241917764151,6730.0,277.0948,17.0,40546.875,159537.78559691767,-7910.0,11343.4,-41420.4530001175,-10550.0,13790.4,-106582.64824524224,-7278.0,11892.24,-43520.26857035476,6442.0,11225.32,51418.51808982185,0.59094784,,not_towards
cardboard,579946.0625,-0.0941291593205211,-0.0336853736979361,5523.0,450.85188,15.0,40937.5,130033.68816775654,-7719.0,9520.0,-15853.615018320706,-12865.0,12614.7,-113505.02142017594,-9153.0,11552.84,-136772.31708720064,5464.0,11330.02,26094.04043849802,0.484963584,,not_towards
cardboard,580148.0,-0.1835437419795859,-0.054702725398988,3650.0,497.5465,16.0,40898.4375,130753.75435612252,-8196.0,7601.6,-13029.525727139931,-8862.0,11140.9,-106661.348921717,-10498.0,11111.8,-73188.71990851857,3629.0,11401.84,17877.275257803733,0.32049920000000004,,not_towards
cardboard,580344.375,-0.2715743850397117,-0.0743613905805547,1961.0,682.18404,17.0,40859.375,119964.2064430838,-8298.0,5624.6,-32486.18359440651,-13713.0,10085.8,-131035.70755973375,-11867.0,10624.32,-21463.329196628605,1913.0,11440.64,1615.0688426761772,0.172191488,0.5868921675065875,towards
cardboard,580537.3125,-0.3541900579170938,-0.091730830469441,630.0,849.5157,16.0,40742.1875,111431.73035413964,-6100.0,3698.8,-48106.05524277802,-16703.0,8581.4,-149299.77715900104,-12753.0,10096.4,-28838.37358885519,-15601.0,11452.28,-146071.1440400324,0.05531904,0.15314745510119657,towards
cardboard,580758.1875,-0.4318671091668404,-0.1063400761059453,50.0,1027.92802,2.0,40976.5625,113406.12450500412,-5473.0,2362.8,-16627.563662752407,-14590.0,6853.1,-87552.11409203104,-12385.0,9563.08,-22985.996469770456,-15686.0,11128.66,-139472.17394654377,0.0043904,0.010153397951548376,towards
cardboard,580979.0625,-0.4979593264312139,-0.1171734244801252,23.0,179.99277999999998,21.0,41210.9375,196291.83797512876,-3627.0,1262.8,65538.08361900624,-13219.0,5391.4,50404.53478905151,-11093.0,9066.6,62944.84325932502,-17257.0,10814.4,-80168.44960261721,0.002019584,0.00405378738012416,towards
cardboard,581170.625,-0.5485027698135418,-0.1243155339811951,22.0,164.61022,20.0,40859.375,219000.0309573499,-1939.0,537.2,99035.82451426607,-11824.0,4069.4,75216.75087408745,-9319.0,8622.84,90601.8697933904,-17937.0,10469.24,-87811.37618780785,0.0019317759999999998,0.003520502951985993,towards
cardboard,581361.9375,-0.5858113575598889,-0.1277547289009458,55.0,143.39780000000002,18.0,40898.4375,235607.7429383408,-575.0,156.0,124176.01258420116,-10204.0,2890.3,83157.3529008505,-7539.0,8251.4,103659.49198074214,-17240.0,10111.16,-6529.605299077055,0.00482944,0.008236621522921456,towards
cardboard,581754.6875,-0.620861145696203,-0.1239352325515638,316.0,146.4731,17.0,41171.875,250468.54265174465,266.0,93.2,137062.41814674053,-6414.0,1896.0,90930.75705482696,-5438.0,7960.28,120497.02786568653,-15210.0,9771.58,15502.83291704164,0.027747328,0.04449408605020054,towards
cardboard,581798.5,-0.6133024814279956,-0.1206566631537411,70.0,106.2091,16.0,40781.25,260180.01496857576,47.0,97.2,63888.17699344701,-5453.0,1230.0,130146.32680081922,-4134.0,7732.92,133661.72572372705,-9963.0,9462.46,-5016.264626451855,0.0061465600000000006,0.010012208678772552,towards
cardboard,581991.375,-0.4187865444817357,-0.0655673705446649,13759.0,275.76392,5.0,40898.4375,231420.99060258077,13737.0,2844.4,12420.959645230876,10109.0,2053.6,100667.23624645824,10854.0,8115.12,101463.24908643824,-1475.0,9536.98,-26579.223124422657,1.208150272,,not_towards
cardboard,582395.9375,-0.2151269474463013,-0.0076363630013921,16332.0,323.5475,2.0,40195.3125,230915.8174448877,16277.0,6106.4,-4691.925493453105,14371.0,3321.8,110951.6110018039,13951.0,8652.2,58227.944699914195,2557.0,9558.94,82608.96903459038,1.4340802559999999,,not_towards
cardboard,582441.6875,-0.04244689607807,0.0358987150630756,16376.0,416.23012,3.0,250351.5625,314312.13957215607,16060.0,9370.6,63843.59692041142,15746.0,4763.3,202880.40921801643,52.0,9212.0,60398.3899965375,7635.0,9610.96,165815.23707409206,1.437943808,,not_towards
cardboard,582636.1875,0.0835842104633773,0.0659283801588032,16299.0,300.03224,3.0,40195.3125,232320.28774331676,16229.0,12567.2,-27859.727225259005,16249.0,6330.2,118914.16323831264,-1006.0,9211.0,-7853.003249559959,8427.0,9762.12,102091.66644559371,1.431182592,,not_towards
cardboard,582832.625,0.2062191169673791,0.0936635491177363,15751.0,348.32734,5.0,40156.25,240324.11341667455,1992.0,15703.4,8903.122814093775,15728.0,7900.3,44032.27544154579,-1529.0,9148.84,-25796.320425485377,11461.0,9919.7,107380.8717664496,1.383063808,,not_towards
cardboard,583056.3125,0.3052872454247985,0.1134519940054565,18333.0,460.52826,2.0,40156.25,234558.20678429017,2001.0,16618.2,3642.389339402463,18311.0,9731.3,15558.175826940278,-55.0,9190.96,-8980.502803642303,18289.0,10200.56,117638.6257614139,1.6097840639999998,,not_towards
cardboard,583250.4375,0.3868036250219114,0.1285391829168451,13345.0,357.19262000000003,3.0,40351.5625,251205.85844347093,-3031.0,16020.8,-63106.281128685136,13290.0,11063.6,15598.115505130118,833.0,8989.24,13790.755165631415,13298.0,10466.58,47160.7414723516,1.17179776,,not_towards
cardboard,583445.625,0.4544900375319843,0.1393553613006713,12603.0,308.5798,13.0,40976.5625,275799.0975605767,-3696.0,15266.2,43478.80981725993,12287.0,12318.4,25330.55490883204,-3071.0,8992.88,24799.183557759126,12542.0,10717.7,76082.41422579193,1.1066442239999998,,not_towards
cardboard,583688.3125,0.4254575073809231,0.1233917419260285,11828.0,241.04478,18.0,40742.1875,161312.62907367942,-3923.0,14372.0,-79011.48434299513,11758.0,13469.6,-98867.38589489636,-5505.0,8839.04,-99418.87843946126,-6528.0,10953.04,-102903.02065725354,1.0385930239999999,,not_towards
cardboard,583856.4375,0.3839729461965845,0.1075813570001164,11196.0,316.72904,17.0,40820.3125,148584.3139486548,-7137.0,13461.0,-85973.89283563537,-2563.0,14582.2,-82836.67665392597,-3444.0,8593.56,-52373.92464838037,-5152.0,10809.84,-86381.06941210513,0.983098368,,not_towards
cardboard,584082.125,0.3380809657059737,0.0897440076068314,10258.0,279.11114,13.0,41054.6875,156970.86685715243,-3087.0,11846.0,-94234.9915863185,-6074.0,14232.1,-73944.95058773528,-2984.0,8418.28,11083.563671075186,-8072.0,10688.04,-115196.67891204346,0.900734464,,not_towards
cardboard,584485.1875,0.2666311092276383,0.0626183934491183,8276.0,353.93152,18.0,41015.625,139440.3572823051,-4327.0,10832.2,-136358.74027827158,-8100.0,13426.5,-174871.78228985096,-3570.0,8219.64,-4342.922800957342,-8166.0,10486.96,-118419.7807174573,0.726699008,,not_towards
cardboard,584528.5625,0.1981846583359941,0.044691140920701,8071.0,371.26926,17.0,40546.875,131962.02037366078,-3757.0,9925.8,-29350.60870001864,-8228.0,12596.0,-100358.26736965598,-2188.0,8068.64,-20488.369663829537,-7249.0,10319.54,-115931.63908299372,0.708698368,,not_towards
cardboard,584724.375,0.1369209574764389,0.0270235683248592,7056.0,334.15136,17.0,40976.5625,143739.52797596887,-4140.0,8971.4,-4844.7859726859315,-8695.0,11671.7,-96584.58544070568,326.0,7940.52,-15798.257620948803,-11568.0,10154.26,-133472.6547422918,0.619573248,,not_towards
cardboard,584915.6875,0.0721487122034802,0.0093412836030062,5861.0,418.68328,14.0,40546.875,140444.03025426992,-4397.0,7904.4,-16526.83660288251,-12472.0,10682.7,-94114.17653002024,338.0,7905.76,10410.34208651338,-8147.0,9899.0,-62614.023913002515,0.514642688,,not_towards
cardboard,585147.0,-0.0109036751495962,-0.0122312132575159,3236.0,519.39424,16.0,40585.9375,126979.3960717304,-5040.0,6500.0,-12460.961210574693,-10109.0,9173.0,-124226.46237174052,-414.0,7814.28,-3774.358284392103,-11440.0,9683.56,-139826.60918322677,0.284146688,,not_towards
cardboard,585339.375,-0.1087025588688921,-0.0364126775236098,300.0,752.96486,16.0,40898.4375,114632.16164644322,-7771.0,4904.8,-17329.858727217565,-12303.0,7868.5,-161166.93591413347,-1661.0,7680.28,-5332.044796640592,-13848.0,9396.04,-89310.31261819787,0.0263424,,not_towards
cardboard,585530.5,-0.2068533187855022,-0.059543528732634,51.0,179.29368,20.0,41093.75,214152.2493023231,-7005.0,3300.8,70412.72132635422,-11777.0,6613.3,52839.620228643675,-579.0,7603.88,102720.51894818344,-13777.0,9114.1,72724.71366261068,0.004478208,,not_towards
cardboard,585749.6875,-0.2927827686758374,-0.0780466699440334,43.0,113.04686,19.0,40820.3125,248285.77610320188,-5818.0,1898.2,107841.74584893195,-11153.0,5434.8,99701.46215454709,-7.0,7580.4,134879.65159819776,-13340.0,8838.4,108015.67216020705,0.003775744,,not_towards
cardboard,586186.4375,-0.1411812865838048,-0.0313606736112825,16123.0,221.5061,5.0,40859.375,259954.3397795798,12887.0,3950.6,132974.9437078494,5865.0,5927.5,102983.47292242738,16100.0,8223.32,63662.50180445105,3688.0,8893.2,123562.21880480522,1.4157283840000001,,not_towards
cardboard,586231.0,0.0056121557136375,0.0058733845806487,16319.0,361.51136,3.0,250898.4375,294036.30258273677,16019.0,6567.2,179404.14093629355,8043.0,6533.6,154595.94530043166,16297.0,8875.16,75036.27162538687,5203.0,8970.88,160689.30786693303,1.432938752,,not_towards
cardboard,586395.0,0.109776663451432,0.0318463167628353,17991.0,364.0492,3.0,40859.375,282594.78307837533,17940.0,10105.4,68442.53377605224,9920.0,7505.1,150632.76270471455,17936.0,9593.92,46987.040140034514,8650.0,9108.38,154196.62191441585,1.579753728,,not_towards
cardboard,586594.5,0.1960121586716551,0.0520037155833892,10417.0,299.17467999999997,6.0,40156.25,257944.79551457695,10374.0,12178.6,9659.019411375106,3361.0,7739.7,114205.26753860812,10101.0,10008.4,7476.252862832334,2823.0,9129.9,125996.5445569783,0.914695936,,not_towards
cardboard,586993.5625,0.2842368430710802,0.0689568999399933,16879.0,328.78234,15.0,40195.3125,300008.35152421304,756.0,15545.8,40054.01174463323,11018.0,8722.0,159564.32126994312,16809.0,10670.92,39828.336555637274,11125.0,9315.6,170036.8367381549,1.4821112319999998,,not_towards
cardboard,587037.3125,0.3274850859302692,0.0790639596744759,16378.0,324.87124,2.0,40742.1875,272759.6219643024,59.0,15596.8,-21276.680618434388,13142.0,9773.7,145780.22589257197,2619.0,11323.24,41338.63136172161,12174.0,9528.08,146241.33271945367,1.4381194240000001,,not_towards
cardboard,587497.9375,0.3800304729315928,0.0830887015752482,16175.0,332.36654,4.0,40937.5,285454.7861109029,-1816.0,15568.0,2860.003032527573,15875.0,11067.6,170822.6244644597,-157.0,11419.88,54538.96866601519,13270.0,9767.5,155497.04459476034,1.4202944,,not_towards
cardboard,587540.125,0.4160099981119428,0.0911900463934996,14352.0,358.80584,4.0,250507.8125,272838.9006209853,3935.0,14840.2,14894.10510640833,14301.0,12472.8,58686.65131866222,-2024.0,11340.68,-41473.23895117076,11971.0,9996.44,100151.0278760118,1.2602204160000001,,not_towards
cardboard,587734.125,0.4268265627414469,0.0894713255041172,15354.0,334.66354,5.0,40859.375,257309.05004976576,-1525.0,15827.6,-42699.301474447275,15311.0,14003.1,9023.273946563888,-945.0,11299.8,24988.762306449004,-970.0,10255.9,3395.300474147196,1.348204032,,not_towards
cardboard,587925.625,0.4326186677133002,0.0866285009689525,17345.0,303.98544,4.0,41250.0,279554.24447985244,967.0,15920.8,6794.622515550058,1222.0,15733.3,19599.90470027263,1594.0,11341.64,39230.13106317789,40.0,10276.32,39380.95348697572,1.52302976,,not_towards
cardboard,588122.5,0.4769443242768768,0.093482255928458,11852.0,432.23248,15.0,39765.625,244196.99184985424,-4323.0,15015.6,-41257.794261048664,-4467.0,15306.2,-49839.31073288253,-6481.0,11185.68,9638.785065564063,-5428.0,10167.26,-21923.441992305685,1.040700416,,not_towards
cardboard,588535.125,0.3312333072296484,0.0473813790005998,8744.0,301.53732,16.0,40781.25,155654.45793845746,-5608.0,13529.4,-117184.44268252784,-9247.0,14548.7,-126940.32513991788,-4601.0,10802.12,-95551.40050501347,-9644.0,9996.54,-87884.25164947502,0.767793152,,not_towards
cardboard,588578.6875,0.2096450148376698,0.0164544379622321,8369.0,403.30034,16.0,40781.25,124639.16278444992,-6985.0,12332.8,-132669.88726531583,-2048.0,13586.5,-133305.63273012705,-4234.0,10603.08,-151159.93477612676,-4143.0,9796.16,-112775.9404933896,0.734865152,,not_towards
cardboard,588743.9375,0.0979278857785499,-0.0122542071216389,6747.0,396.72166,17.0,40703.125,137413.45235391095,-10598.0,10611.4,-142140.7921259415,-10132.0,13219.5,-162594.8991703021,-5081.0,10368.84,-23899.176719768468,-8927.0,9680.86,-113586.4616489066,0.592440576,,not_towards
cardboard,589224.375,-0.0842327751883795,-0.0562171901614028,2138.0,545.5913,15.0,40820.3125,132392.45668431494,-9714.0,7570.0,-111804.5351655393,-14240.0,11745.4,-140367.16527998744,-9058.0,9981.24,-16191.857264339866,-15195.0,9410.14,-128339.05082882574,0.18773350400000002,,not_towards
cardboard,589267.9375,-0.2002756285156444,-0.0845351833584955,1745.0,547.70046,17.0,40820.3125,125717.91591149144,-6999.0,5548.6,-29936.542026966024,-14430.0,10282.1,-159736.87019941147,-8513.0,9603.2,-31252.950945660996,-12895.0,9098.38,-75240.32268554374,0.15322496,,not_towards
cardboard,589430.8125,-0.3082828688401721,-0.10808374869573,663.0,709.52816,15.0,40976.5625,118140.07796875974,-7706.0,3932.4,-6499.084815690192,-13689.0,8730.9,-154698.82265222556,-7613.0,9219.4,-21300.27931354537,-12579.0,8818.84,-27747.225217317507,0.058216704,0.18297296437252764,towards
cardboard,589825.5625,-0.4455532804672882,-0.1316778093357956,21.0,354.74516,20.0,41132.8125,182182.71799884783,-6726.0,2262.8,44769.26564493691,-15333.0,7297.8,-75126.3320509179,-8050.0,8889.2,50220.69762518708,-11825.0,8554.42,38399.43791558541,0.0018439679999999999,0.004136074779611534,towards
cardboard,589869.25,-0.5123147510807526,-0.1468944048632354,41.0,192.11288,21.0,40664.0625,193977.65616728744,-2097.0,921.6,61585.1994829725,-17304.0,5766.5,-85576.588312565,-7015.0,8568.0,50238.12819131857,-10218.0,8318.32,41527.26612979712,0.003600128,0.00702011481516048,towards
cardboard,590030.1875,-0.5764989066401408,-0.1570461856611269,49.0,174.27076,2.0,41015.625,208747.21283733845,-1696.0,503.8,83029.29692584701,-11803.0,4036.9,-35449.77901251579,-5812.0,8287.72,68303.18258306853,-6681.0,8114.12,49209.42724042077,0.004302592,0.007455741896401714,towards
cardboard,590250.3125,-0.6271525701460304,-0.1610926088814799,35.0,200.11268,2.0,40351.5625,188047.58307635985,-628.0,161.8,69907.50510760008,-8709.0,2855.2,32393.12513790236,-3201.0,8054.68,61068.187004629406,-5488.0,7980.22,58013.89490860328,0.0030732800000000003,0.004897290336873846,towards
cardboard,590443.3125,-0.4585882448098759,-0.1107036249015767,18127.0,308.77282,12.0,41093.75,278506.8989011246,18106.0,3654.6,96324.18090227674,9758.0,3793.5,153867.73611667467,17827.0,8650.32,163874.7372546814,14477.0,8232.3,147753.14454500208,1.5916956160000002,2.633661060076246,towards
cardboard,590664.5,-0.3074906762756876,-0.0662770728763289,17356.0,416.43844,3.0,40937.5,246758.4214682845,17315.0,7121.6,52780.76530099707,10609.0,4692.2,109344.96911437355,17305.0,9332.56,32606.172165961412,15395.0,8506.42,126794.2150252007,1.523995648,3.5771767966248307,towards
cardboard,590862.6875,-0.167047804625694,-0.0273578618775885,18246.0,343.53258,12.0,40429.6875,265084.8081478017,18197.0,10762.6,56337.59531046328,16108.0,5842.1,132692.3514634868,18203.0,10060.36,16799.03204459985,17616.0,8832.12,153653.0777936621,1.602144768,,not_towards
cardboard,591084.5,-0.0557187027691194,0.0024222109335936,17431.0,351.97438,3.0,40703.125,253668.66599506917,17396.0,14239.0,65621.08291870935,15686.0,7371.4,127950.75008357772,1308.0,10755.88,-6285.67378451064,17381.0,9168.14,140262.54149006505,1.530581248,,not_towards
cardboard,591283.125,0.0575572137955395,0.0310498950378497,18282.0,384.14828,5.0,40468.75,271520.12691949226,155.0,17888.4,-6986.771981632337,17619.0,9025.1,153380.0489507325,1963.0,10842.24,-22516.175663244503,18259.0,9532.78,75228.2889443635,1.605305856,,not_towards
cardboard,591762.5,0.1890228959139354,0.0602776263039265,18816.0,442.99832,5.0,250468.75,313459.1804850065,1460.0,18026.2,66700.75901672198,18795.0,10840.4,131276.46248615862,825.0,10942.12,30864.39740663115,18794.0,9908.64,94459.14952765658,1.6521953280000001,,not_towards
cardboard,591807.5,0.242102281235118,0.0728939132136546,14734.0,331.40184,2.0,40312.5,273429.0921975062,-3512.0,17501.8,8344.284049704496,14693.0,12311.7,79451.43603021879,4317.0,10811.84,15484.296682929242,14679.0,10202.88,37821.34925916541,1.293763072,,not_towards
